AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,eyeDetection
4273.215984058756,3990.050259548789,4247.199396639954,4101.026782339062,4325.499917383794,4613.640914236677,4044.7573683482847,4622.0784050375805,4203.526261868262,4232.1760917818265,4190.163111589107,4262.956782155063,4596.372621049889,4343.979217951864,0.0
4273.527325119824,3989.874985854521,4247.517731835886,4101.622197002047,4325.349711027508,4613.358481898115,4045.006167060825,4621.44857025046,4202.516358825983,4231.541658649878,4190.095650729257,4262.853463541827,4596.938489298842,4342.794131939721,0.0
4273.933630582848,3989.873694570537,4248.2119438188865,4102.411625847425,4325.223121982869,4613.016259441344,4045.521579651846,4620.8333529830425,4201.564837946316,4230.800614004043,4189.876278059023,4262.745316151953,4597.351247774782,4341.6467815743,0.0
4274.374739775895,3989.992600104424,4249.238512348396,4103.345202616373,4325.106079620696,4612.571855906366,4046.208668705528,4620.313241795369,4200.786079183662,4230.001059395758,4189.518768509101,4262.631053909009,4597.548007952432,4340.567193658731,0.0
4274.790911392867,3990.1642853059298,4250.528038949652,4104.363885755096,4324.989995425224,4611.986427820842,4046.963843427928,4619.940724617243,4200.250689718877,4229.178977755937,4189.04404472326,4262.511834483034,4597.479352994951,4339.5790911786735,0.0
4275.127671227505,3990.3149247268384,4251.989769320779,4105.40370092952,4324.872222324236,4611.234077875798,4047.689034303507,4619.734235736838,4199.975757564709,4228.351973652233,4188.473948651417,4262.388230467527,4597.111249590233,4338.695962618567,0.0
4275.340569349958,3990.3732405342257,4253.518139190986,4106.400803831892,4324.756350668158,4610.310143851682,4048.3035519104747,4619.677240267697,4199.924024969134,4227.51783822929,4187.826505710504,4262.257945949008,4596.427504036919,4337.919416281321,0.0
4275.399387360806,3990.280104740553,4255.000997608797,4107.297099375873,4324.6522776576485,4609.2369011765095,4048.7521110382886,4619.722478119983,4200.011971158579,4226.657976605628,4187.1135015206355,4262.114854045148,4595.432568823598,4337.240054289163,0.0
4275.291304599093,3989.997471052025,4256.328944646853,4108.045965623134,4324.575901014211,4608.065529214976,4049.0082504121697,4619.800624007856,4200.125358835394,4225.744780497505,4186.340657116508,4261.949610238895,4594.154124204824,4336.640601839747,0.0
4275.022594322708,3989.515297473921,4257.405033788768,4108.617482528367,4324.548255070729,4606.873717810929,4049.073186148904,4619.831979976122,4200.139623043893,4224.751297110857,4185.510143177852,4261.7517446397005,4592.644622911588,4336.100613124928,0.0
4274.618569393849,3988.8553189193367,4258.153961271915,4109.002493194469,4324.593942250489,4605.758942066616,4048.9708618297154,4619.7394001512475,4199.941753396239,4223.661162271062,4184.62471355064,4261.512819353128,4590.980953470282,4335.601813601902,0.0
4274.121704534395,3988.0709200283186,4258.529818827985,4109.214852378256,4324.738811381932,4604.8281106422455,4048.740485620793,4619.4605157361175,4199.450151205684,4222.476783743031,4183.692438044108,4261.230009111451,4589.261560456791,4335.133062782753,0.0
4273.588088753587,3987.2428811747022,4258.521536777544,4109.2913503000955,4325.006976706551,4604.184887950053,4048.4281059948357,4618.957497409478,4198.629345885561,4221.224153855113,4182.730916801996,4260.909358350797,4587.6007240074105,4334.694029376002,0.0
4273.0825642204945,3986.4713424290712,4258.155293962855,4109.289028520004,4325.417427260183,4603.916405025343,4048.0787551134226,4618.22302887722,4197.497348048723,4219.953344625207,4181.769969014149,4260.567996355641,4586.12017478544,4334.296926027809,0.0
4272.6730510289,3985.864861839994,4257.493410900743,4109.279902208707,4325.980611519863,4604.081236228899,4047.7304145376625,4617.281791990491,4196.12463863728,4218.734553127425,4180.852077550054,4260.234741736239,4584.938711957959,4333.965996363179,0.0
4272.424620598309,3985.5278558065224,4256.629554990458,4109.343431719053,4326.69546666627,4604.700398081155,4047.4106012464217,4616.187472382648,4194.625133309526,4217.65036259138,4180.030280552982,4259.948768925818,4584.160905794846,4333.734816072367,0.0
4272.3938626493255,3985.547942815194,4255.68044736044,4109.557402567681,4327.547375118261,4605.752737274145,4047.135824797955,4615.015965175353,4193.140696844118,4216.785522348828,4179.363657081108,4259.756303287644,4583.866224259183,4333.641800964079,0.0
4272.624008546002,3985.9847400282697,4254.7746411670205,4109.988133940356,4328.507465796294,4607.175475615951,4046.9136260730334,4613.855983429545,4191.821718020686,4216.215923699971,4178.910979451896,4259.705615914531,4584.0999754051045,4333.72456255814,0.0
4273.141156070978,3986.86149008488,4254.039307898922,4110.681104803766,4329.53354000727,4608.869962052627,4046.7464616147527,4612.798568426733,4190.806754767905,4215.998511723686,4178.723432566082,4259.84086522842,4584.867293352446,4334.013891680562,0.0
4273.9518189990895,3988.1605562824884,4253.586283876601,4111.653136950972,4330.572709585221,4610.711955306967,4046.63641045677,4611.927035452557,4190.204264851299,4216.163638087564,4178.837482064598,4260.195546789749,4586.131041983307,4334.528179518297,0.0
4275.041923972275,3989.8233710677537,4253.49885167558,4112.887191924593,4331.565613641299,4612.565133771002,4046.5895883674266,4611.308675236859,4190.078975796141,4216.710892678185,4179.268985638311,4260.786438889848,4587.814025408971,4335.26901650554,0.0
4276.377307959586,3991.7549174498577,4253.820817256039,4114.330623943272,4332.451859511063,4614.2960928134535,4046.619261133615,4610.989126867722,4190.444620533541,4217.608853265087,4180.0094883239435,4261.608950389818,4589.805354738153,4336.2185635892565,0.0
4277.90572631475,3993.8323259906224,4254.549355049216,4115.897398264306,4333.176142689566,4615.788902841534,4046.746926621803,4610.989830029871,4191.263726699282,4218.798576208097,4181.025349866314,4262.634678195179,4591.970308037671,4337.339090938275,0.0
4279.560344929791,3995.9167323774273,4255.632807036935,4117.474362223408,4333.6943657648935,4616.957384377162,4047.0010325110056,4611.308451220631,4192.454075446593,4220.200121724174,4182.259964895589,4263.8117648853,4594.162606133991,4338.574846784607,0.0
4281.264635112232,3997.867199518199,4256.974140069871,4118.931185257537,4333.9790176852375,4617.753589095539,4047.4134440651737,4611.921750269005,4193.9005102204,4221.7210414423525,4183.638910291161,4265.0683264224635,4596.237762090382,4339.856171508278,0.0
4282.938495328419,3999.55528679966,4258.440122853653,4120.133115097637,4334.023104325763,4618.171503549747,4048.014199750738,4612.790075497125,4195.470111977537,4223.265593212284,4185.077447348922,4266.318825667113,4598.0660715818285,4341.105525533932,0.0
4284.505281519354,4000.8787591059836,4259.875548414998,4120.955286349422,4333.842042121938,4618.245635935755,4048.825423149506,4613.862578885338,4197.028444668173,4224.7434881802765,4186.489473659292,4267.472845345325,4599.543893073746,4342.244871244046,0.0
4285.899247621327,4001.7729726896455,4261.1210951175035,4121.297021371547,4333.473131007993,4618.044814762663,4049.8554444354195,4615.08231995139,4198.45462973054,4226.077184039003,4187.796804760589,4268.445321411899,4600.60209634165,4343.203658553775,0.0
4287.072709955297,4002.2186519584407,4262.032799511534,4121.094431454065,4332.9724928229,4617.662132192592,4051.0941940803023,4616.390639668641,4199.6533868358465,4227.207059479718,4188.93759706958,4269.166995685751,4601.210895986792,4343.926533034711,0.0
4288.002097939003,4002.245074193932,4262.5007144937945,4120.329694135071,4332.4096684935,4617.20242781708,4052.5107635842833,4617.730473088587,4200.562789094354,4228.094172410511,4189.87281141617,4269.593690726415,4601.3806870688295,4344.379836958314,0.0
4288.691989702387,4001.928095721973,4262.464231741726,4119.035663712878,4331.860375619832,4616.768976527072,4054.053709166812,4619.048563546831,4201.157206487798,4228.720656256731,4190.589851677209,4269.7130399769485,4601.158917519362,4344.556026774696,0.0
4289.176299424621,4001.3829613974863,4261.921805263297,4117.294952914211,4331.398197440393,4616.451090053288,4055.6542551572093,4620.296781479839,4201.445629101576,4229.088095930247,4191.102868409847,4269.547538015164,4600.623427339004,4344.475297237791,0.0
4289.516010289497,4000.7524045402997,4260.9334202680675,4115.233260600894,4331.086165336646,4616.314167744124,4057.23210171071,4621.432894239002,4201.46616531202,4229.214418133955,4191.449650573038,4269.153195958967,4599.873026416616,4344.183982017099,0.0
4289.793231271952,4000.1911160360883,4259.615050583011,4113.007441353871,4330.969277332248,4616.393367234705,4058.703129964619,4622.4211617058245,4201.277923546995,4229.129919627638,4191.685485581392,4268.613651935592,4599.016347003856,4343.749675551485,0.0
4290.10186172486,3999.8481736234467,4258.12542892438,4110.7895241833,4331.068943570063,4616.691561104233,4059.9879942124044,4623.233053200138,4200.951671896571,4228.873048620842,4191.874789022613,4268.030225169514,4598.160174148424,4343.253453774635,0.0
4290.53570564608,3999.849400539057,4256.646568139725,4108.748486131321,4331.380161788074,4617.181668139072,4061.0204446286007,4623.848222694269,4200.560628858434,4228.486466475719,4192.081630557706,4267.509024381982,4597.3985114686275,4342.780006153716,0.0
4291.175393301607,4000.281793356384,4255.3604491448905,4107.03197486694,4331.871915439877,4617.812871621859,4061.7542583287122,4624.255684378003,4200.17250581805,4228.013772829743,4192.3604599963255,4267.146729177379,4596.80356772778,4342.406859541614,0.0
4292.075838241633,4001.1820650690966,4254.424970550266,4105.750278656845,4332.490887483836,4618.519735402359,4062.167863143992,4624.454947262608,4199.843557335373,4227.497101864535,4192.748332208293,4267.0169672441325,4596.4196458896095,4342.194105495347,0.0
4293.256091241925,4002.530966350252,4253.952508943426,4104.9646273942435,4333.168143666192,4619.232865365856,4062.2660805067085,4624.456740579612,4199.614972595066,4226.975614912014,4193.259731235805,4267.159245318548,4596.260587591772,4342.176080031112,0.0
4294.693291442003,4004.254394993693,4253.994200969702,4104.681388607538,4333.828020807697,4619.88958644016,4062.0788326905763,4624.282925003747,4199.511536103373,4226.484748221299,4193.884722977229,4267.572131708962,4596.3109976237165,4342.356259334461,0.0
4296.321951675026,4006.231449570087,4254.532339218454,4104.852961848686,4334.39812092488,4620.443137524246,4061.6570862979493,4623.965254868673,4199.542164044782,4226.055947114056,4194.590673328655,4268.211854384869,4596.5309915739,4342.706236429707,0.0
4298.039100766311,4008.308640822763,4255.482164424318,4105.385280141417,4334.819115841634,4620.869125538731,4061.0666714313743,4623.542829237408,4199.701731372418,4225.716549709543,4195.327230902286,4268.996741068298,4596.863740214634,4343.169083471197,0.0
4299.714945183414,4010.3185836476055,4256.702996557438,4106.15093038308,4335.053046180363,4621.168393733843,4060.38087092426,4623.058318707903,4199.973563631853,4225.489490570393,4196.033779366152,4269.817095121469,4597.244700470016,4343.6667682111,0.0
4301.207847271438,4012.100798091236,4258.017280889453,4107.006141199159,4335.0889644102535,4621.365991259644,4059.6727840493477,4622.55333465475,4200.33206641141,4225.392582492848,4196.648199283263,4270.549302828152,4597.611193913083,4344.110686695715,0.0
4302.3816991416015,4013.5218714089174,4259.234945807911,4107.80937217394,4334.945105784776,4621.506504541504,4059.008426638246,4622.063560026356,4200.7451653714315,4225.437293443419,4197.115607247708,4271.072331177794,4597.910967554598,4344.413901065855,0.0
4303.123332094804,4014.4922498505252,4260.17966394647,4108.439048275111,4334.6672278140295,4621.6465412473535,4058.4413506914625,4621.614425315897,4201.176471282002,4225.627137656944,4197.3957903898345,4271.284402313238,4598.1085618145435,4344.503412229904,0.0
4303.357526432906,4014.977350701004,4260.713305245994,4108.808141296965,4334.323272326026,4621.845563850996,4058.0092870382246,4621.218139908734,4201.587299500482,4225.956001791244,4197.468314472384,4271.117579621669,4598.188689922246,4344.330793560045,0.0
4303.057496071073,4015.0014571094785,4260.75511788846,4108.873775374153,4333.9949989315255,4622.156488948891,4057.7329831270167,4620.872751057493,4201.9388016255225,4226.406877502718,4197.334701768342,4270.5482762456595,4598.1563367246035,4343.8797583664955,0.0
4302.24936751906,4014.6438661678276,4260.292931574945,4108.640747859406,4333.767643278686,4622.617466668523,4057.6170785472104,4620.563606610211,4202.194471294977,4226.951523846963,4197.017569970055,4269.602252672331,4598.033822521305,4343.169681891438,0.0
4301.010044713649,4014.0278504232824,4259.384829188278,4108.158699580896,4333.718911895048,4623.2460338369965,4057.652584524754,4620.267185818619,4202.323162089702,4227.551507176291,4196.557103206829,4268.353417382992,4597.855551607489,4342.254667730489,0.0
4299.4588027899,4013.3039970898135,4258.151101052853,4107.513516183928,4333.908705706237,4624.036433749515,4057.820351128106,4619.956808413886,4202.302534601561,4228.160861592295,4196.005606080012,4266.916569903205,4597.661491689525,4341.218345029512,0.0
4297.743828533574,4012.6302555475063,4256.757675352824,4106.814278188559,4334.370862072374,4624.960383267746,4058.0948414068785,4619.609326196883,4202.122591765821,4228.7303106763875,4195.421110955275,4265.435010496317,4597.49055603761,4340.165117363665,0.0
4296.025586092786,4012.1514407113364,4255.393406783419,4106.177608268919,4335.107941882357,4625.971031342913,4058.4475888456614,4619.211632152563,4201.788740123424,4229.212650203641,4194.861041923576,4264.064580093989,4597.374972750954,4339.208987490015,0.0
4294.459240277111,4011.9809536526614,4254.244434789696,4105.711531347308,4336.089705470395,4627.009380685623,4058.849875867346,4618.765755772535,4201.323698339825,4229.568586501401,4194.376797581722,4262.956110289516,4597.33645397412,4338.461313367985,0.0
4293.178380525128,4012.187101765463,4253.469181583811,4105.5009468264525,4337.255472297198,4628.012110914164,4059.2744010164665,4618.291477706707,4200.767608885715,4229.772129090362,4194.00984279935,4262.238414394536,4597.384584799359,4338.018899589856,0.0
4292.281979539884,4012.785698496339,4253.177408490051,4105.596530733172,4338.520101076461,4628.919594731149,4059.695953611655,4617.825773858936,4200.175905234372,4229.814602897886,4193.789561173492,4262.003832166955,4597.517418120344,4337.95371059056,0.0
4291.825964456496,4013.7397121086283,4253.416121254792,4106.008388172646,4339.782911657967,4629.682951645247,4060.0913371788947,4617.418926924415,4199.614817875822,4229.706495251045,4193.732785233017,4262.297982251663,4597.723870454912,4338.305242082538,0.0
4291.8200801073535,4014.965753754592,4254.164111661573,4106.705134952899,4340.938540315872,4630.26921458525,4060.438934051544,4617.127729119387,4199.154808047071,4229.476667582994,4193.844652856427,4263.114833708179,4597.9872326370405,4339.076248924516,0.0
4292.229999304928,4016.3462888375566,4255.335695088527,4107.618385098313,4341.888506615662,4630.664042553703,4060.7183557097087,4617.006737665917,4198.862619420402,4229.168887032492,4194.1202788989885,4264.397554776575,4598.288979947275,4340.2321465618725,0.0
4292.983990428437,4017.74574447524,4256.792929669117,4108.651943690133,4342.55219011082,4630.871828309898,4060.9105697329237,4617.098936471236,4198.792954412718,4228.836090192961,4194.546698507734,4266.044914509984,4598.612098838272,4341.704020984193,0.0
4293.982968933213,4019.028256188702,4258.364461822528,4109.694430567929,4342.875973500348,4630.913450505572,4060.9987489270734,4617.427331370234,4198.980947735565,4228.533193664298,4195.104624778835,4267.92238071371,4598.943321762864,4343.3948339491235,0.0
4295.11248298056,4020.0746896238743,4259.868290443051,4110.633654226437,4342.839498720221,4630.8222400879185,4060.9698833575726,4617.988928495116,4199.436587545452,4228.309537084648,4195.769737881599,4269.876545571784,4599.273933909191,4345.188123635967,0.0
4296.255123832529,4020.7967817066597,4261.135288245693,4111.370861359147,4342.458286347218,4630.638926071457,4060.816974800864,4618.7522248060195,4200.142020339645,4228.202131917109,4196.513440384764,4271.751171753119,4599.599128511065,4346.95829609339,0.0
4297.301986343446,4021.1467217084887,4262.030314811399,4111.833027015771,4341.782359591671,4630.406376887859,4060.54144105539,4619.658825350682,4201.052299260814,4228.230775318894,4197.303223674876,4273.403018942391,4599.916181270883,4348.581492754286,0.0
4298.162087751345,4021.1211567308483,4262.468188460347,4111.981618711734,4340.890956229681,4630.1648685943055,4060.1552339519194,4620.629172929105,4202.0996535715585,4228.395791303268,4198.1029466641285,4274.715692449391,4600.221938139524,4349.946009396599,0.0
4298.769025313309,4020.7593613663494,4262.422579236569,4111.816734631042,4339.883861898367,4629.948421774354,4059.682145823488,4621.571729844453,4203.200843716732,4228.678731985762,4198.873396804838,4275.610037048975,4600.510229519722,4350.961329701634,0.0
4299.084554241628,4020.136058079912,4261.926920427661,4111.3761268561675,4338.87030809016,4629.782501949208,4059.1578530849397,4622.394388891115,4204.266700927742,4229.045883955307,4199.573469982709,4276.050044140503,4600.76982403927,4351.565010817017,0.0
4299.099142395692,4019.350023054201,4261.067558395994,4110.729301208657,4337.956698620618,4629.683125737459,4058.6284121635854,4623.016500992902,4205.212605503528,4229.453962825895,4200.162176919944,4276.043794618971,4600.983423835498,4351.726899187929,0.0
4298.82986516373,4018.510090694368,4259.970409254487,4109.9675490565405,4337.234614286761,4629.657203218675,4058.1471553848232,4623.379755036928,4205.968489247752,4229.857022613297,4200.601486276557,4275.639557208014,4601.128006450844,4351.450435004472,0.0
4298.316216502419,4017.720432312081,4258.783220120394,4109.191323785096,4336.770562837259,4629.703807827827,4057.7701936774,4623.456262049129,4206.48698495146,4230.213417640856,4200.859790655428,4274.917730708281,4601.176574044044,4350.771090890615,0.0
4297.614520363834,4017.0670115452244,4257.656031790161,4108.496744989104,4336.598774079037,4629.816010776938,4057.5509749223106,4623.2525710113905,4206.748588546653,4230.491666473917,4200.915579720474,4273.979789432668,4601.10112198307,4349.75225249613,0.0
4296.791636398881,4016.6069183656746,4256.7225490641085,4107.96313770658,4336.71799520747,4629.9829393626405,4057.534529413548,4622.808926462539,4206.763115440687,4230.674278446318,4200.760769686402,4272.935705634785,4600.876427068711,4348.479057479778,0.0
4295.918583188106,4016.361886445664,4256.084843941252,4107.64336536,4337.092752452485,4630.191793336661,4057.7521246608035,4622.1937827562815,4206.56726180803,4230.758977071225,4200.403102481125,4271.89144136022,4600.484112799142,4347.050845743961,0.0
4295.064577915194,4016.3167556150443,4255.803202972756,4107.55830595849,4337.658969188672,4630.429648101638,4058.217033305396,4621.494308012388,4206.218645181666,4230.757224862223,4199.867102678088,4270.938010330855,4599.9163936131035,4345.572929700512,0.0
4294.291843002126,4016.423015610544,4255.89208892447,4107.696204390012,4338.333242786319,4630.6849560362225,4058.9219913519933,4620.8042282925835,4205.787209894467,4230.690436101356,4199.193254727946,4270.1433222480955,4599.17893435361,4344.148372372204,0.0
4293.651385167213,4016.6069292297398,4256.322254969971,4108.016896891546,4339.024565192914,4630.948705491336,4059.838708772482,4620.210778644664,4205.3452611903285,4230.584669524506,4198.435305707362,4269.547579497748,4598.292372718582,4342.870376760072,0.0
4293.179831600415,4016.781152362419,4257.028171781738,4108.460157403812,4339.64690320525,4631.215204053161,4060.919525409898,4619.782672689785,4204.957576182212,4230.464846335593,4197.655865576229,4269.162465381037,4597.292217830611,4341.81576278204,0.0
4292.89732365724,4016.8583095290132,4257.919234392636,4108.95677604918,4340.130894187102,4631.48242846882,4062.1010255398746,4619.5608505157925,4204.673000015686,4230.349593061552,4196.920721239624,4268.973824092346,4596.227029379968,4341.03986271799,0.0
4292.806423808494,4016.7647002565495,4258.892802375538,4109.4405515091,4340.432994914073,4631.751851461731,4063.309179159467,4619.553339074332,4204.5186784443085,4230.247654611046,4196.292464014626,4268.947068767552,4595.154973371784,4340.573027198439,0.0
4292.8919819684,4016.4522425625055,4259.847041425507,4109.8592356088575,4340.540744894546,4632.027644596043,4064.465405002744,4619.734929026274,4204.49764742577,4230.156492870877,4195.824129271707,4269.0342370312665,4594.139023779965,4340.418822151021,0.0
4293.121922418525,4015.9069243067897,4260.691770744605,4110.182640186817,4340.473335069168,4632.315191517577,4065.4928738485496,4620.051639856197,4204.589970112424,4230.063247928237,4195.5535566822355,4269.181491360237,4593.241224552167,4340.5539251545,0.0
4293.448938241286,4015.1524269161414,4261.356021682858,4110.406582746866,4340.277340172375,4632.618939299233,4066.3223975726314,4620.429229769773,4204.757072221016,4229.947781539241,4195.499109185693,4269.335947870577,4592.516540164674,4340.929697334976,0.0
4293.813100501324,4014.248177709136,4261.791681533042,4110.552038216701,4340.018186081423,4632.9397601381115,4066.8973676628507,4620.78442225791,4204.94846853539,4229.787137163866,4195.657256511967,4269.450987130666,4592.00690380024,4341.475400108061,0.0
4294.145388725397,4013.2818174222557,4261.973311498712,4110.659669308951,4339.768578104644,4633.272164287262,4067.177388679264,4621.037156811241,4205.109769412568,4229.560512050256,4196.002354235516,4269.4895947438845,4591.736115360141,4342.1030185964955,0.0
4294.372115092468,4012.3568540198676,4261.8948663165675,4110.780695084791,4339.59561134908,4633.601856000792,4067.140459394192,4621.122077656571,4205.190749266476,4229.253786255541,4196.48874762081,4269.425714553409,4591.706235844511,4342.713614228085,0.0
4294.420141300047,4011.5770105399324,4261.564500037182,4110.965693826481,4339.548537844954,4633.904210571818,4066.7837468214025,4620.997655762678,4205.152354089502,4228.862792548059,4197.055111806985,4269.243983674647,4591.896054035479,4343.205032028086,0.0
4294.22267805961,4011.0293568747866,4260.99884964883,4111.253312748752,4339.649127684035,4634.144232667869,4066.1231418255516,4620.651754621188,4204.971790104695,4228.394802145378,4197.630714778945,4268.938479112627,4592.262050225853,4343.480624144914,0.0
4293.725327267894,4010.7686472797513,4260.21812450366,4111.660906567222,4339.886226540687,4634.27841333741,4065.191858369898,4620.103022058258,4204.645209573568,4227.868077033408,4198.143068184376,4268.511192854243,4592.742042924966,4343.458435209444,0.0
4292.891900293568,4010.805298463413,4259.243023032155,4112.178837475704,4340.2155194311,4634.258641009029,4064.0383378827787,4619.398119982971,4204.187916102495,4227.3097190153585,4198.5262313576695,4267.970858027392,4593.261387795764,4343.080067757286,0.0
4291.709451760443,4011.0991093256803,4258.094018872755,4112.7695858347515,4340.564742644806,4634.037974557167,4062.7236595480354,4618.605389856823,4203.632374574581,4226.752351106578,4198.728882281971,4267.332505670029,4593.7412349557135,4342.318266147329,0.0
4290.191934336751,4011.5601630992414,4256.793002725736,4113.37203828062,4340.843755635899,4633.577711546623,4061.3185644270648,4617.806006606488,4203.024569857609,4226.230340384855,4198.721197618703,4266.617804949479,4594.107993418602,4341.182188524793,0.0
4288.3819252773765,4012.0574348432774,4255.366737683237,4113.910465159752,4340.958119147056,4632.854852504773,4059.900111119824,4617.0839387432225,4202.41938016916,4225.77628533025,4198.499622773222,4265.855911240689,4594.302865235483,4339.719428373863,0.0
4286.3500046628305,4012.4345623108516,4253.851176406406,4114.306910101589,4340.824245138497,4631.868841891096,4058.547926334267,4616.516084375332,4201.875613373465,4225.418351918815,4198.0887814183225,4265.084295970604,4594.290162044832,4338.014120473781,0.0
4284.1915673898775,4012.53116408608,4252.2954634920425,4114.495116887064,4340.383881901781,4630.646412351217,4057.34001813135,4616.163804627881,4201.451224925226,4225.178789405809,4197.540070643245,4264.348919001577,4594.063152450017,4336.180901644649,0.0
4282.021101411491,4012.2071531544902,4250.764435933139,4114.433806201234,4339.615725628275,4629.243497874941,4056.3481891696247,4616.066771162057,4201.199043354051,4225.073648977165,4196.926885691801,4263.703155213248,4593.646428830515,4334.355036198633,0.0
4279.964231114308,4011.3668347846756,4249.338633157177,4114.117135423303,4338.54230850337,4627.743507193111,4055.633209776666,4616.239646501937,4201.163130861368,4225.113435327118,4196.336864899654,4263.205091301142,4593.094207297447,4332.679572080213,0.0
4278.148073987554,4009.9793051950373,4248.111199506778,4113.580525272036,4337.23095302848,4626.251721226002,4055.2400576601985,4616.671695596676,4201.375755891082,4225.304206593037,4195.861971850015,4262.913123145558,4592.48452705749,4331.290867985826,0.0
4276.6906632244045,4008.091849590235,4247.1815481549975,4112.900666384173,4335.788409838492,4624.886130444497,4055.1936642451014,4617.329050092807,4201.854887530864,4225.648548006769,4195.587565539321,4262.880143199741,4591.90990981417,4330.304136453806,0.0
4275.690329676095,4005.8336885806866,4246.646186346212,4112.189336168167,4334.349690804043,4623.765576252717,4055.4956878176013,4618.159063009324,4202.60214899783,4226.14589850904,4195.581790372442,4263.146939191414,4591.465578766027,4329.800724550911,0.0
4275.2160034487215,4003.4084948331656,4246.5876048045175,4111.581545918049,4333.062440367373,4622.996519176135,4056.1228302835016,4619.096028206977,4203.601272129445,4226.7918965434865,4195.886611687522,4263.7356660820515,4591.236730627252,4329.818685146308,0.0
4275.299384486439,4001.075491657976,4247.062541302364,4111.219375866175,4332.0688358935195,4622.660051560281,4057.0271131747504,4620.067499104586,4204.817236157091,4227.576692413373,4196.511628173901,4264.64435838598,4591.28653807617,4330.347804224584,0.0
4275.929842006075,3999.1204945134914,4248.091182806856,4111.233525008033,4331.487380344047,4622.800852915947,4058.138336026408,4621.000506158232,4206.196398554736,4228.482490819896,4197.431442201732,4265.843401307535,4591.646505409684,4331.3297061100875,0.0
4277.052735140714,3997.81976999003,4249.648931273362,4111.725009025813,4331.396996801337,4623.419632579541,4059.3686832823046,4621.827110396865,4207.6679812288,4229.480870898025,4198.586920712948,4267.274685026576,4592.310517626478,4332.663044171663,0.0
4278.571603625574,3997.4008538791027,4251.662204077341,4112.749523486722,4331.8255508609345,4624.470231710966,4060.6191668057227,4622.488903950172,4209.147225331577,4230.530619489649,4199.890203905954,4268.8538575752245,4593.233458106564,4334.213190084498,0.0
4280.354363900295,3998.0052910645286,4254.009373809738,4114.3067324283165,4332.744357166604,4625.862011158391,4061.7873388955745,4622.940245309531,4210.540362568947,4231.57686089329,4201.232885808297,4270.475713863968,4594.334692042907,4335.825339420379,0.0
4282.243276552822,3999.65847686406,4256.527401824468,4116.336170624114,4334.069453193737,4627.467504144318,4062.775530595069,4623.1501741334005,4211.75129031671,4232.552153011173,4202.496454831837,4272.022363804636,4595.506102006794,4337.339611243646,0.0
4284.068050749261,4002.2513026030824,4259.024039048015,4118.720629223111,4335.669555618992,4629.134647779798,4063.498793511167,4623.1030760766525,4212.689528557573,4233.379955211075,4203.563875860017,4273.373461978126,4596.623796374956,4338.6065611388785,0.0
4285.661057746123,4005.5371381533932,4261.294731844992,4121.296930984408,4337.379770374339,4630.702311770698,4063.8917615756827,4622.798259622988,4213.278740337581,4233.9804946642935,4204.331126183368,4274.417498125195,4597.562156472165,4339.501548417884,0.0
4286.873286637044,4009.145921754733,4263.142671299558,4123.873016419938,4339.019416877239,4632.017393448271,4063.9137914871512,4622.248666136181,4213.464876978104,4234.278624382502,4204.7175529574015,4275.062973583245,4598.208591943215,4339.936573951067,0.0
4287.589443724208,4012.6149699243942,4264.3998576389085,4126.249385345913,4340.411837045699,4632.951503541933,4063.5519578939993,4621.478964063578,4213.222914957486,4234.212848981538,4204.674074314295,4275.248242095279,4598.477264179639,4339.868496390487,0.0
4287.740521330769,4015.433842125201,4264.946707325024,4128.242288792407,4341.403844312149,4633.41525976053,4062.821731812665,4620.523280270628,4212.561211043754,4233.744366203777,4204.188470520463,4274.948879446716,4598.3201239213595,4339.302899328735,0.0
4287.312278497535,4017.0985142350632,4264.7276783026655,4129.705737354109,4341.882542965545,4633.368440036502,4061.7654170109613,4619.422797542438,4211.5227170177795,4232.8647968305895,4203.287279861966,4274.181658394186,4597.733883671832,4338.293282841551,0.0
4286.348399134558,4017.168549104731,4263.7606668283015,4130.549439082047,4341.787593370054,4632.824701155455,4060.448625078755,4618.223401078358,4210.182640696625,4231.601296720706,4202.034107598394,4273.00452609055,4596.7619846146345,4336.93566171967,0.0
4284.9476090636535,4015.3201685803915,4262.138533831238,4130.75021158348,4341.117562838476,4631.850193082044,4058.955214619315,4616.97349595103,4208.642571058529,4230.017978609169,4200.524462896296,4271.5123841631785,4595.491181875448,4335.359049927274,0.0
4283.254697490393,4011.3882985785217,4260.022000334202,4130.355187951021,4339.929711774052,4630.5561252032585,4057.381197089111,4615.722053450731,4207.021543976615,4228.213001434795,4198.877547263333,4269.828921654355,4594.043006039454,4333.712680671707,0.0
4281.446127444961,4005.391812185418,4257.624215206487,4129.476165768042,4338.333333816228,4629.086083382156,4055.828127424674,4614.516889728052,4205.444947726073,4226.31126074559,4197.225713260081,4268.095204970852,4592.56099317231,4332.151135301352,0.0
4279.711638456191,3997.5382185638155,4255.188411943427,4128.275604765695,4336.477507351478,4627.599564230583,4054.39646550873,4613.403145135209,4204.032492299857,4224.453254631658,4195.702569666963,4266.456136849672,4591.195130669955,4330.81880531749,0.0
